Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
UX UI Designer,MullenLowe SSP3,Cartagena,MullenLowe SSP3 esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.405.045,remoto,senior,"Figma, Adobe XD, Cinema 4D, Premiere",2025-05-09 16:14:01,True,diseno_grafico
Animador 2D,Wunderman Thompson,Pereira,Wunderman Thompson esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",976.129,medio_tiempo,entry,"Adobe XD, After Effects, Blender, InDesign",2025-05-10 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,DDB Colombia,Cartagena,DDB Colombia esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.227.629,remoto,entry,"Illustrator, Adobe XD, Figma, Photoshop",2025-05-06 16:14:01,True,diseno_grafico
Motion Designer,McCann Worldgroup,Manizales,McCann Worldgroup esta buscando un motion designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El motion designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.751.510,tiempo_completo,senior,"Sketch, Photoshop, After Effects, InDesign, Figma",2025-05-11 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Wunderman Thompson,Bogota,Wunderman Thompson esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.068.410,remoto,mid,"Illustrator, Sketch, InDesign, Premiere",2025-04-25 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,MullenLowe SSP3,Santa Marta,MullenLowe SSP3 esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.142.420,tiempo_completo,mid,"Adobe XD, Photoshop, Cinema 4D",2025-04-23 16:14:01,True,diseno_grafico
Disenador grafico,Trece Group,Santa Marta,Trece Group esta buscando un disenador grafico para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador grafico sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",589.184,pasantia,entry,"After Effects, InDesign, Figma, Cinema 4D",2025-05-18 16:14:01,True,diseno_grafico
Editor de video,Publicis Groupe,Manizales,Publicis Groupe esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",5.121.238,remoto,senior,"Illustrator, Figma, After Effects, Blender, Cinema 4D",2025-05-09 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Discovery LATAM,Armenia,Discovery LATAM esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.260.899,medio_tiempo,senior,"Cinema 4D, Sketch, Illustrator",2025-05-06 16:14:01,True,diseno_grafico
Ilustrador digital,Tactico,Cartagena,Tactico esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.235.993,tiempo_completo,senior,"Figma, Cinema 4D, Blender, Adobe XD",2025-05-04 16:14:01,True,diseno_grafico
Animador 2D,Trece Group,Manizales,Trece Group esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.345.864,freelance,senior,"InDesign, Premiere, Figma, Adobe XD, Blender",2025-04-26 16:14:01,True,diseno_grafico
Animador 2D,Trece Group,Cali,Trece Group esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",5.053.589,remoto,senior,"Photoshop, Blender, Adobe XD, Premiere, After Effects",2025-04-29 16:14:01,True,diseno_grafico
Animador 2D,Wunderman Thompson,Manizales,Wunderman Thompson esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.656.990,tiempo_completo,entry,"Premiere, InDesign, Illustrator",2025-05-01 16:14:01,True,diseno_grafico
Motion Designer,Tappsi,Pereira,Tappsi esta buscando un motion designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El motion designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",558.129,pasantia,entry,"Photoshop, InDesign, Cinema 4D",2025-05-07 16:14:01,True,diseno_grafico
Disenador grafico,Rockstar Games LATAM,Bogota,Rockstar Games LATAM esta buscando un disenador grafico para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador grafico sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.821.984,freelance,senior,"Adobe XD, Photoshop, InDesign",2025-04-28 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,DDB Colombia,Barranquilla,DDB Colombia esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",839.012,medio_tiempo,entry,"Figma, InDesign, After Effects, Adobe XD, Illustrator",2025-04-25 16:14:01,True,diseno_grafico
UX UI Designer,Totto,Cartagena,Totto esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.194.795,medio_tiempo,senior,"Adobe XD, Cinema 4D, InDesign, Premiere, Photoshop",2025-05-16 16:14:01,True,diseno_grafico
Disenador web,Trece Group,Cartagena,Trece Group esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.471.479,remoto,senior,"Blender, Illustrator, Photoshop, Premiere",2025-04-25 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,McCann Worldgroup,Cartagena,McCann Worldgroup esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.205.071,remoto,senior,"Adobe XD, Illustrator, Blender",2025-04-24 16:14:01,True,diseno_grafico
UX UI Designer,Globant,Armenia,Globant esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.198.960,pasantia,senior,"After Effects, InDesign, Illustrator, Cinema 4D",2025-04-20 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,McCann Worldgroup,Pereira,McCann Worldgroup esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",547.167,pasantia,entry,"Figma, Premiere, InDesign, Sketch",2025-05-02 16:14:01,True,diseno_grafico
Ilustrador digital,Publicis Groupe,Bogota,Publicis Groupe esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",986.555,freelance,entry,"InDesign, Photoshop, Illustrator, Sketch, Cinema 4D",2025-05-12 16:14:01,True,diseno_grafico
Editor de video,Trece Group,Manizales,Trece Group esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.413.809,pasantia,senior,"Photoshop, Premiere, Sketch",2025-05-13 16:14:01,True,diseno_grafico
Editor de video,Globant,Cartagena,Globant esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.088.219,remoto,entry,"Illustrator, Premiere, Sketch",2025-05-01 16:14:01,True,diseno_grafico
Disenador de marca,Tappsi,Bogota,Tappsi esta buscando un disenador de marca para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de marca sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.876.276,tiempo_completo,senior,"Photoshop, Blender, Premiere",2025-05-13 16:14:01,True,diseno_grafico
Ilustrador digital,Trece Group,Barranquilla,Trece Group esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.809.286,medio_tiempo,senior,"Figma, Blender, Photoshop, After Effects",2025-05-02 16:14:01,True,diseno_grafico
Ilustrador digital,Discovery LATAM,Bucaramanga,Discovery LATAM esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.776.628,tiempo_completo,senior,"InDesign, Photoshop, Premiere, Figma",2025-05-13 16:14:01,True,diseno_grafico
Animador 2D,Wunderman Thompson,Cali,Wunderman Thompson esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.851.972,tiempo_completo,mid,"InDesign, Illustrator, Figma, Adobe XD, Sketch",2025-04-24 16:14:01,True,diseno_grafico
Ilustrador digital,Discovery LATAM,Manizales,Discovery LATAM esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.213.749,tiempo_completo,senior,"Sketch, Illustrator, After Effects",2025-05-17 16:14:01,True,diseno_grafico
UX UI Designer,Rappi,Manizales,Rappi esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.967.660,freelance,senior,"Blender, Illustrator, Premiere",2025-05-11 16:14:01,True,diseno_grafico
Animador 2D,Laika,Bucaramanga,Laika esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.344.872,medio_tiempo,mid,"Photoshop, Sketch, Blender",2025-04-22 16:14:01,True,diseno_grafico
Animador 2D,Rappi,Santa Marta,Rappi esta buscando un animador 2d para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El animador 2d sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",2.179.514,freelance,senior,"Photoshop, InDesign, Illustrator",2025-05-03 16:14:01,True,diseno_grafico
Disenador de experiencia de usuario,Wunderman Thompson,Pereira,Wunderman Thompson esta buscando un disenador de experiencia de usuario para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador de experiencia de usuario sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.824.326,remoto,entry,"Photoshop, Adobe XD, After Effects",2025-05-19 16:14:01,True,diseno_grafico
Disenador web,Ubisoft Colombia,Santa Marta,Ubisoft Colombia esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",616.311,pasantia,entry,"Illustrator, Blender, Figma, Photoshop, Sketch",2025-04-30 16:14:01,True,diseno_grafico
UX UI Designer,Imaginamos,Pereira,Imaginamos esta buscando un ux ui designer para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ux ui designer sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.408.382,freelance,mid,"After Effects, Blender, Premiere",2025-05-15 16:14:01,True,diseno_grafico
Ilustrador digital,Rappi,Medellin,Rappi esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",4.454.197,tiempo_completo,senior,"InDesign, Photoshop, Blender, Illustrator, After Effects",2025-04-22 16:14:01,True,diseno_grafico
Editor de video,Discovery LATAM,Bogota,Discovery LATAM esta buscando un editor de video para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El editor de video sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",1.007.874,freelance,entry,"InDesign, Adobe XD, Figma, Blender",2025-05-02 16:14:01,True,diseno_grafico
Ilustrador digital,Totto,Cartagena,Totto esta buscando un ilustrador digital para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El ilustrador digital sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",569.339,pasantia,entry,"InDesign, Cinema 4D, Adobe XD",2025-05-06 16:14:01,True,diseno_grafico
Disenador web,Ubisoft Colombia,Pereira,Ubisoft Colombia esta buscando un disenador web para unirse a su equipo creativo y contribuir al desarrollo de proyectos visuales innovadores que fortalezcan la identidad de marca y comuniquen eficazmente nuestros mensajes a traves de diferentes plataformas.,"El disenador web sera responsable de conceptualizar y desarrollar piezas graficas, colaborar con equipos multidisciplinarios, asegurar la coherencia visual de la marca y entregar materiales listos para produccion o publicacion segun los requerimientos del cliente.","Formacion en Diseno Grafico o campos afines, experiencia comprobada en roles similares, dominio de herramientas como Adobe Creative Suite y conocimientos en tendencias actuales de diseno y branding.",3.124.201,tiempo_completo,mid,"Illustrator, Premiere, Blender, InDesign, Cinema 4D",2025-04-30 16:14:01,True,diseno_grafico
