Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Social Media Manager,Mercado Libre,Bogota,Mercado Libre busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.366.918,remoto,entry,"Copywriting, SEM, Google Data Studio, Ahrefs, Meta Business Suite, CSS, Figma",2025-05-17 23:26:58,True,marketing_digital
Especialista en publicidad digital,Rappi,Manizales,Rappi busca un especialista en publicidad digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en publicidad digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.546.993,medio_tiempo,mid,"Canva, Figma, Google Data Studio, Email Marketing, WordPress",2025-04-19 15:47:58,True,marketing_digital
Social Media Manager,Digital Ware,Cartagena,Digital Ware busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.268.751,medio_tiempo,senior,"Copywriting, Google Tag Manager, HTML, Analytics, CSS",2025-05-10 14:54:58,True,marketing_digital
Especialista en marketing digital,Sancho BBDO,Cali,Sancho BBDO busca un especialista en marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de especialista en marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",2.630.865,pasantia,entry,"Canva, HTML, CSS, Figma, Google Tag Manager, SEM",2025-05-03 13:31:58,True,marketing_digital
E-commerce Analyst,Digital Ware,Bucaramanga,Digital Ware busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.509.016,remoto,senior,"Canva, Copywriting, SEM, Meta Business Suite, HTML, CSS",2025-04-24 02:13:58,True,marketing_digital
Analista de performance,Falabella,Cartagena,Falabella busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.772.526,remoto,senior,"HubSpot, SEM, HTML, WordPress, CRM, Analytics, Ahrefs",2025-05-04 08:18:58,True,marketing_digital
Coordinador de marketing digital,Rappi,Cali,Rappi busca un coordinador de marketing digital apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de coordinador de marketing digital, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.829.380,medio_tiempo,senior,"Figma, Analytics, Copywriting, SEM, Google Ads, CRM, HubSpot",2025-05-02 03:58:58,True,marketing_digital
E-commerce Analyst,Falabella,Bucaramanga,Falabella busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.170.837,medio_tiempo,entry,"Canva, HTML, Analytics, WordPress",2025-04-23 02:59:58,True,marketing_digital
E-commerce Analyst,Laika,Manizales,Laika busca un e-commerce analyst apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de e-commerce analyst, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.661.448,pasantia,senior,"SEO, CSS, HubSpot, Email Marketing, HTML, Meta Business Suite, Ahrefs",2025-05-07 10:21:58,True,marketing_digital
Analista de performance,Digital Ware,Bogota,Digital Ware busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.672.091,freelance,senior,"Copywriting, Google Ads, Canva, Figma, Analytics",2025-05-07 06:21:58,True,marketing_digital
Analista de performance,Publicis Groupe,Bogota,Publicis Groupe busca un analista de performance apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de analista de performance, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",6.594.295,medio_tiempo,senior,"HTML, Content Marketing, Ahrefs, Email Marketing, SEM, CRM, Google Data Studio",2025-04-19 09:14:58,True,marketing_digital
Growth Marketer,Mercado Libre,Medellin,Mercado Libre busca un growth marketer apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de growth marketer, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",3.342.815,medio_tiempo,entry,"Content Marketing, Google Ads, Email Marketing, Google Data Studio",2025-04-25 03:14:58,True,marketing_digital
Social Media Manager,Merkle,Cartagena,Merkle busca un social media manager apasionado por generar impacto digital con soluciones innovadoras y orientadas a resultados.,"En este rol, deberas liderar estrategias especificas relacionadas con el puesto de social media manager, optimizando campañas, generando reportes de rendimiento y colaborando con equipos interdisciplinarios.","Profesional en marketing, comunicacion o carreras afines, con experiencia comprobada en roles similares y dominio de herramientas clave del marketing digital. Certificaciones como Google Ads o Meta Blueprint son un plus.",4.788.808,pasantia,mid,"Google Data Studio, Figma, SEM, Content Marketing, Copywriting, CRM",2025-04-30 06:37:58,True,marketing_digital
