Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Medico General,Hospital San Jose,Cali,Hospital San Jose busca un perfil como medico general para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de medico general y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de medico general, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",5.818.260,remoto,mid,"BLS, Etica profesional, Historia Clinica",2025-05-17 17:58:17,True,salud
Coordinador Academico,Coder Academy,Bogota,Coder Academy busca un perfil como coordinador academico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de coordinador academico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador academico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",7.691.323,tiempo_completo,senior,"Planificacion, TIC educativas, Didactica",2025-05-17 17:58:17,True,educacion
Jefe de Logistica,Andes Operaciones,Cali,Andes Operaciones busca un perfil como jefe de logistica para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de jefe de logistica y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de jefe de logistica, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",6.376.045,pasantia,senior,"Liderazgo, Planificacion estrategica, ERP",2025-05-17 17:58:17,True,administracion
HR Business Partner,Great Teams,Bogota,Great Teams busca un perfil como hr business partner para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de hr business partner y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de hr business partner, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.827.843,tiempo_completo,entry,"Onboarding, Entrevistas, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Disenador Grafico,Vision Digital,Bogota,Vision Digital busca un perfil como disenador grafico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de disenador grafico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de disenador grafico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",3.780.196,medio_tiempo,junior,"Photoshop, Illustrator, Creatividad",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Frontend,Innovapp Labs,Bogota,Innovapp Labs busca un perfil como desarrollador frontend para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de desarrollador frontend y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de desarrollador frontend, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",1.983.484,tiempo_completo,entry,"Python, Docker, SQL",2025-05-17 17:58:17,True,ingenieria_informatica
Analista Marketing,Agencia Viral,Bogota,Agencia Viral busca un perfil como analista marketing para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de analista marketing y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista marketing, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.090.352,contrato,senior,"Google Ads, Analytics, Social Media",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Constructora Andes,Bogota,Constructora Andes busca un perfil como ingeniero civil para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero civil y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero civil, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.965.722,medio_tiempo,entry,"Proyectos, AutoCAD, Matlab",2025-05-17 17:58:17,True,ingenierias
Consultor de Riesgos,Capital Consulting,Bogota,Capital Consulting busca un perfil como consultor de riesgos para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de consultor de riesgos y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de consultor de riesgos, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",6.539.120,pasantia,senior,"Contabilidad, Finanzas, SAP",2025-05-17 17:58:17,True,finanzas
Enfermero Profesional,Clinica Vida,Cali,Clinica Vida busca un perfil como enfermero profesional para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de enfermero profesional y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de enfermero profesional, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",4.795.481,tiempo_completo,mid,"Etica profesional, BLS, Historia Clinica",2025-05-17 17:58:17,True,salud
Profesor de Ingles,Colegio Horizontes,Cali,Colegio Horizontes busca un perfil como profesor de ingles para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de profesor de ingles y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de profesor de ingles, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",4.776.203,tiempo_completo,mid,"Planificacion, Didactica, TIC educativas",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Andes Operaciones,Cali,Andes Operaciones busca un perfil como asistente administrativo para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de asistente administrativo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de asistente administrativo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.247.204,medio_tiempo,senior,"Planificacion estrategica, ERP, Liderazgo",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,TalentoPlus,Bogota,TalentoPlus busca un perfil como coordinador de seleccion para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de coordinador de seleccion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador de seleccion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",9.692.517,medio_tiempo,senior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
